N,itm,Date,u,v
1,1,2024-09-29 22:30:00,0.02,0.12
2,2,2024-09-29 23:30:00,0.03,0.15
3,3,2024-09-30 00:30:00,0.04,0.16
4,4,2024-09-30 01:30:00,0.04,0.18
5,5,2024-09-30 02:30:00,0.05,0.18
6,6,2024-09-30 03:30:00,0.06,0.18
7,7,2024-09-30 04:30:00,0.06,0.18
8,8,2024-09-30 05:30:00,0.05,0.16
9,9,2024-09-30 06:30:00,0.05,0.15
10,10,2024-09-30 07:30:00,0.04,0.12
11,11,2024-09-30 08:30:00,0.03,0.1
12,12,2024-09-30 09:30:00,0.02,0.08
13,13,2024-09-30 10:30:00,0.01,0.07
14,14,2024-09-30 11:30:00,0.01,0.04
15,15,2024-09-30 12:30:00,-0.0,0.04
16,16,2024-09-30 13:30:00,-0.01,0.03
17,17,2024-09-30 14:30:00,-0.01,0.03
18,18,2024-09-30 15:30:00,-0.02,0.03
19,19,2024-09-30 16:30:00,-0.02,0.02
20,20,2024-09-30 17:30:00,-0.02,0.03
21,21,2024-09-30 18:30:00,-0.02,0.03
22,22,2024-09-30 19:30:00,-0.01,0.03
23,23,2024-09-30 20:30:00,-0.01,0.03
24,24,2024-09-30 21:30:00,-0.01,0.04
25,25,2024-09-30 22:30:00,-0.0,0.04
26,26,2024-09-30 23:30:00,-0.01,0.06
27,27,2024-10-01 00:30:00,-0.0,0.07
28,28,2024-10-01 01:30:00,-0.01,0.08
29,29,2024-10-01 02:30:00,-0.01,0.11
30,30,2024-10-01 03:30:00,-0.0,0.12
31,31,2024-10-01 04:30:00,0.0,0.14
32,32,2024-10-01 05:30:00,0.02,0.15
33,33,2024-10-01 06:30:00,0.03,0.16
34,34,2024-10-01 07:30:00,0.05,0.16
35,35,2024-10-01 08:30:00,0.05,0.15
36,36,2024-10-01 09:30:00,0.06,0.13
37,37,2024-10-01 10:30:00,0.06,0.12
38,38,2024-10-01 11:30:00,0.06,0.09
39,39,2024-10-01 12:30:00,0.05,0.06
