N,itm,Date,t,s
1,1,2024-09-30 22:30:00,10.6,34.3
2,2,2024-09-30 23:30:00,10.6,34.3
3,3,2024-10-01 00:30:00,10.6,34.3
4,4,2024-10-01 01:30:00,10.7,34.3
5,5,2024-10-01 02:30:00,10.7,34.3
6,6,2024-10-01 03:30:00,10.7,34.3
7,7,2024-10-01 04:30:00,10.7,34.3
8,8,2024-10-01 05:30:00,10.7,34.3
9,9,2024-10-01 06:30:00,10.7,34.3
10,10,2024-10-01 07:30:00,10.7,34.3
11,11,2024-10-01 08:30:00,10.7,34.3
12,12,2024-10-01 09:30:00,10.7,34.3
13,13,2024-10-01 10:30:00,10.7,34.3
14,14,2024-10-01 11:30:00,10.7,34.3
15,15,2024-10-01 12:30:00,10.7,34.3
16,16,2024-10-01 13:30:00,10.7,34.3
17,17,2024-10-01 14:30:00,10.7,34.3
18,18,2024-10-01 15:30:00,10.8,34.3
19,19,2024-10-01 16:30:00,10.8,34.3
20,20,2024-10-01 17:30:00,10.8,34.3
21,21,2024-10-01 18:30:00,10.8,34.3
22,22,2024-10-01 19:30:00,10.8,34.3
23,23,2024-10-01 20:30:00,10.9,34.3
24,24,2024-10-01 21:30:00,10.9,34.3
25,25,2024-10-01 22:30:00,10.9,34.3
26,26,2024-10-01 23:30:00,10.9,34.3
27,27,2024-10-02 00:30:00,10.9,34.3
28,28,2024-10-02 01:30:00,11.0,34.3
29,29,2024-10-02 02:30:00,11.0,34.3
30,30,2024-10-02 03:30:00,11.0,34.3
31,31,2024-10-02 04:30:00,11.0,34.3
32,32,2024-10-02 05:30:00,11.1,34.3
33,33,2024-10-02 06:30:00,11.1,34.3
34,34,2024-10-02 07:30:00,11.1,34.3
35,35,2024-10-02 08:30:00,11.1,34.3
36,36,2024-10-02 09:30:00,11.1,34.3
37,37,2024-10-02 10:30:00,11.0,34.3
38,38,2024-10-02 11:30:00,11.0,34.3
39,39,2024-10-02 12:30:00,11.0,34.3
40,40,2024-10-02 13:30:00,11.0,34.3
41,41,2024-10-02 14:30:00,11.0,34.3
42,42,2024-10-02 15:30:00,11.1,34.3
43,43,2024-10-02 16:30:00,11.1,34.3
44,44,2024-10-02 17:30:00,11.1,34.3
45,45,2024-10-02 18:30:00,11.1,34.3
46,46,2024-10-02 19:30:00,11.1,34.3
47,47,2024-10-02 20:30:00,11.1,34.3
48,48,2024-10-02 21:30:00,11.1,34.3
49,49,2024-10-02 22:30:00,11.1,34.3
50,50,2024-10-02 23:30:00,11.2,34.3
51,51,2024-10-03 00:30:00,11.2,34.3
52,52,2024-10-03 01:30:00,11.2,34.3
53,53,2024-10-03 02:30:00,11.2,34.3
54,54,2024-10-03 03:30:00,11.2,34.3
55,55,2024-10-03 04:30:00,11.2,34.3
56,56,2024-10-03 05:30:00,11.2,34.3
57,57,2024-10-03 06:30:00,11.2,34.3
58,58,2024-10-03 07:30:00,11.2,34.3
59,59,2024-10-03 08:30:00,11.2,34.3
60,60,2024-10-03 09:30:00,11.3,34.3
61,61,2024-10-03 10:30:00,11.3,34.3
62,62,2024-10-03 11:30:00,11.3,34.3
63,63,2024-10-03 12:30:00,11.3,34.3
64,64,2024-10-03 13:30:00,11.3,34.3
65,65,2024-10-03 14:30:00,11.3,34.3
66,66,2024-10-03 15:30:00,11.3,34.3
67,67,2024-10-03 16:30:00,11.3,34.3
68,68,2024-10-03 17:30:00,11.3,34.3
69,69,2024-10-03 18:30:00,11.3,34.3
70,70,2024-10-03 19:30:00,11.3,34.3
71,71,2024-10-03 20:30:00,11.3,34.3
