Date,Depth,Temp,Salinity
2024-03-01 00:00:00,10,3.96,33.39
2024-03-01 00:00:00,30,4.40,33.51
2024-03-01 00:00:00,50,4.36,
2024-03-01 01:00:00,10,3.95,33.38
2024-03-01 01:00:00,30,4.42,33.51
2024-03-01 01:00:00,50,4.36,
2024-03-01 02:00:00,10,3.94,33.38
2024-03-01 02:00:00,30,4.43,33.51
2024-03-01 02:00:00,50,4.37,
2024-03-01 03:00:00,10,3.96,33.38
2024-03-01 03:00:00,30,4.44,33.51
2024-03-01 03:00:00,50,4.36,
2024-03-01 04:00:00,10,3.94,33.39
2024-03-01 04:00:00,30,4.43,33.51
2024-03-01 04:00:00,50,4.36,
2024-03-01 05:00:00,10,3.95,33.39
2024-03-01 05:00:00,30,4.41,33.51
2024-03-01 05:00:00,50,4.36,
2024-03-01 06:00:00,10,3.97,33.40
2024-03-01 06:00:00,30,4.42,33.51
2024-03-01 06:00:00,50,4.37,
2024-03-01 07:00:00,10,4.00,33.41
2024-03-01 07:00:00,30,4.40,33.51
2024-03-01 07:00:00,50,4.37,
2024-03-01 08:00:00,10,4.03,33.42
2024-03-01 08:00:00,30,4.36,33.51
2024-03-01 08:00:00,50,4.36,
2024-03-01 09:00:00,10,4.08,33.44
2024-03-01 09:00:00,30,4.19,33.48
2024-03-01 09:00:00,50,4.36,
2024-03-01 10:00:00,10,4.12,33.46
2024-03-01 10:00:00,30,4.15,33.47
2024-03-01 10:00:00,50,4.36,
2024-03-01 11:00:00,10,4.18,33.47
2024-03-01 11:00:00,30,4.25,33.49
2024-03-01 11:00:00,50,4.36,
2024-03-01 12:00:00,10,4.22,33.48
2024-03-01 12:00:00,30,4.24,33.49
2024-03-01 12:00:00,50,4.36,
2024-03-01 13:00:00,10,4.20,33.48
2024-03-01 13:00:00,30,4.20,33.49
2024-03-01 13:00:00,50,4.32,
2024-03-01 14:00:00,10,4.21,33.49
2024-03-01 14:00:00,30,4.22,33.49
2024-03-01 14:00:00,50,4.24,
2024-03-01 15:00:00,10,4.21,33.49
2024-03-01 15:00:00,30,4.22,33.49
2024-03-01 15:00:00,50,4.21,
2024-03-01 16:00:00,10,4.18,33.48
